Kecamatan;Kelurahan;latitude;longitude;street_name;search_query;gmaps_link;location_name_maps;location_name_structured
Banjarmasin Barat;Kuin Selatan;-3.32;115.44;MHXG+9CQ, Jl. Simpang Anem, Kuin Sel., Kec. Banjarmasin Bar., Kota Banjarmasin, Kalimantan Selatan 70124;Kantor Kelurahan Kuin Selatan Banjarmasin Barat, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kuin Selatan;Gedung_Kelurahan_Kuin_Selatan
Banjarmasin Selatan;Mantuil;-3.32;115.44;MG2X+62R, Kuin Kecil, Kec. Aluh-Aluh, Kabupaten Banjar, Kalimantan Selatan 70119;Kantor Kelurahan Mantuil Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Mantuil;Gedung_Kelurahan_Mantuil
Banjarmasin Selatan;Kelayan Selatan;-3.338937;114.5514872;MH6Q+C2F, Jl. Tembus Mantuil, RT.22/RW.2, Kelayan Sel., Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70233;Kantor Kelurahan Kelayan Selatan Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.338937,114.5514872;Kantor Kelurahan Kelayan Selatan;Gedung_Kelurahan_Kelayan_Selatan
Banjarmasin Selatan;Kelayan Timur;-3.32;115.44;MH5R+297, Kelayan Tim., Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70233;Kantor Kelurahan Kelayan Timur Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kelayan Timur;Gedung_Kelurahan_Kelayan_Timur
Banjarmasin Selatan;Tanjung Pagar;-3.32;115.44;Jl. Gerilya No.15, Tj. Pagar, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70247;Kantor Kelurahan Tanjung Pagar Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR KELURAHAN Tanjung Pagar;Gedung_Kelurahan_Tanjung_Pagar
Banjarmasin Selatan;Pemurus Dalam;-3.32;115.44;JJV9+3R9, Jl. Pemurus, Pemurus Dalam, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70238;Kantor Kelurahan Pemurus Dalam Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pemurus Dalam;Gedung_Kelurahan_Pemurus_Dalam
Banjarmasin Selatan;Pemurus Baru;-3.3399523;114.5734619;Jl. Prona 1 No.4, Pemurus Baru, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70249;Kantor Kelurahan Pemurus Baru Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.3399523,114.5734619;Kantor Kelurahan Pemurus Baru;Gedung_Kelurahan_Pemurus_Baru
Banjarmasin Selatan;Murung Raya;-3.32;115.44;MH4W+4C2, Jl. Kelayan A No.2 40, RT.17/RW.2, Murung Raya, Banjarmasin Selatan, Banjarmasin City, South Kalimantan 70247;Kantor Kelurahan Murung Raya Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Murung Raya;Gedung_Kelurahan_Murung_Raya
Banjarmasin Selatan;Kelayan Dalam;-3.32;115.44;MH8W+GG6, Jl. Kelayan A, Kelayan Dalam, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70242;Kantor Kelurahan Kelayan Dalam Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kelayan Dalam;Gedung_Kelurahan_Kelayan_Dalam
Banjarmasin Selatan;Kelayan Tengah;-3.32;115.44;MH8R+4R7, Kelayan Tengah, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan;Kantor Kelurahan Kelayan Tengah Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kelayan Tengah;Gedung_Kelurahan_Kelayan_Tengah
Banjarmasin Selatan;Pekauman;-3.32;115.44;MH8Q+HH2, Jl. 9 Oktober, Pekauman, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70243;Kantor Kelurahan Pekauman Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pekauman;Gedung_Kelurahan_Pekauman
Banjarmasin Selatan;Kelayan Barat;-3.32;115.44;MH9V+PJG, Jl. K. S. Tubun, Kelayan Bar., Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70234;Kantor Kelurahan Kelayan Barat Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kelayan Barat;Gedung_Kelurahan_Kelayan_Barat
Banjarmasin Selatan;Basirih Selatan;-3.32;115.44;Jl. Kenari I No.19, PERUMNAS. BLBP, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70246;Kantor Kelurahan Basirih Selatan Banjarmasin Selatan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Basirih Selatan;Gedung_Kelurahan_Basirih_Selatan
Banjarmasin Tengah;Kelayan Luar;-3.32;115.44;Jl. Kolonel Sugiono No.59, Kelayan Luar, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70234;Kantor Kelurahan Kelayan Luar Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kelayan Luar;Gedung_Kelurahan_Kelayan_Luar
Banjarmasin Tengah;Kertak Baru Ilir;-3.3212727;114.5503982;MHHP+FHP, Kertak Baru Ulu, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70231;Kantor Kelurahan Kertak Baru Ilir Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.3212727,114.5503982;Kantor Kelurahan KERTAK BARU ULU;Gedung_Kelurahan_Kertak_Baru_Ilir
Banjarmasin Tengah;Mawar;-3.32;115.44;MHFG+4VR, Jl. Dahlia Kebun Sayur, Mawar, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70112;Kantor Kelurahan Mawar Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Mawar;Gedung_Kelurahan_Mawar
Banjarmasin Tengah;Teluk Dalam;-3.32;115.44;MHGF+XV9, Tlk. Dalam, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70116;Kantor Kelurahan Teluk Dalam Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Teluk Dalam Kec. Banjarmasin Tengah;Gedung_Kelurahan_Teluk_Dalam
Banjarmasin Tengah;Kertak Baru Ulu;-3.32;115.44;MHHP+FHP, Kertak Baru Ulu, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70231;Kantor Kelurahan Kertak Baru Ulu Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan KERTAK BARU ULU;Gedung_Kelurahan_Kertak_Baru_Ulu
Banjarmasin Tengah;Pekapuran Laut;-3.32;115.44;Jl. Pekapuran B Laut No.20, RT.14, Pekapuran Laut, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70236;Kantor Kelurahan Pekapuran Laut Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pekapuran Laut;Gedung_Kelurahan_Pekapuran_Laut
Banjarmasin Tengah;Sungai Baru;-3.3222427;114.5630176;Kompleks Veteran, kelurahan, jl.jend A.yani km.2, RT.17, Sungai Baru, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70233;Kantor Kelurahan Sungai Baru Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.3222427,114.5630176;Kantor Kelurahan Sungai Baru;Gedung_Kelurahan_Sungai_Baru
Banjarmasin Tengah;Gadang;-3.32;115.44;Jl. Aes Nasution No.48 24, RT.24/RW.8, Gadang, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70231;Kantor Kelurahan Gadang Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Gadang;Gedung_Kelurahan_Gadang
Banjarmasin Tengah;Antasan Besar;-3.32;115.44;MHMP+RWV, Jl. Batu Piring No.1, Antasan Besar, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70123;Kantor Kelurahan Antasan Besar Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kelurahan Antasan Besar;Gedung_Kelurahan_Antasan_Besar
Banjarmasin Tengah;Pasar Lama;-3.32;115.44;Jl. S. Parman Gg. Purnama Jl. S. Parman No.70115, RT.15, Ps. Lama, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70123;Kantor Kelurahan Pasar Lama Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pasar Lama;Gedung_Kelurahan_Pasar_Lama
Banjarmasin Tengah;Seberang Mesjid;-3.32;115.44;MHQW+F7H, Jalan, Seberang Mesjid, Banjarmasin Tengah, Banjarmasin City, South Kalimantan 70122;Kantor Kelurahan Seberang Mesjid Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Seberang Mesjid;Gedung_Kelurahan_Seberang_Mesjid
Banjarmasin Tengah;Melayu;-3.32;115.44;Jl. Kp. Melayu Darat No.4, Melayu, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan 70232;Kantor Kelurahan Melayu Banjarmasin Tengah, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Melayu;Gedung_Kelurahan_Melayu
Banjarmasin Timur;Pekapuran Raya;-3.32;115.44;Jl. AMD 2 Besar, Pekapuran Raya, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70236;Kantor Kelurahan Pekapuran Raya Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pekapuran Raya;Gedung_Kelurahan_Pekapuran_Raya
Banjarmasin Timur;Karang Mekar;-3.32;115.44;Jl. Ratu Zaleha No.37 RT.17, Karang Mekar, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70234;Kantor Kelurahan Karang Mekar Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Karang Mekar;Gedung_Kelurahan_Karang_Mekar
Banjarmasin Timur;Kebun Bunga;-3.32;115.44;Jl. A. Yani No.3,5, Kebun Bunga, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70235;Kantor Kelurahan Kebun Bunga Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kelurahan Kebun Bunga;Gedung_Kelurahan_Kebun_Bunga
Banjarmasin Timur;Sungai Lulut;-3.32;115.44;Komplek Rahayu, Jl. Pramuka No.6, Sungai Lulut, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70238;Kantor Kelurahan Sungai Lulut Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Sungai Lulut;Gedung_Kelurahan_Sungai_Lulut
Banjarmasin Timur;Kuripan;-3.32;115.44;Jl. Manggis No.52, Kuripan, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70235;Kantor Kelurahan Kuripan Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Kuripan;Gedung_Kelurahan_Kuripan
Banjarmasin Timur;Sungai Bilu;-3.32;115.44;MJJ5+WX6, Jl. Keramat Raya, Sungai Bilu, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70239;Kantor Kelurahan Sungai Bilu Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Sungai Bilu;Gedung_Kelurahan_Sungai_Bilu
Banjarmasin Timur;Pengambangan;-3.32;115.44;Jl. Pramuka No.001, RT.12/RW.02, Pengambangan, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70237;Kantor Kelurahan Pengambangan Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pengambangan;Gedung_Kelurahan_Pengambangan
Banjarmasin Timur;Banua Anyar;-3.32;115.44;MJV5+8F6, Benua Anyar, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70122;Kantor Kelurahan Banua Anyar Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Benua Anyar;Gedung_Kelurahan_Banua_Anyar
Banjarmasin Timur;Pemurus Luar;-3.32;115.44;Jalan Simpang Pdam 1 No.58, RT.09, Pemurus Luar, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70249;Kantor Kelurahan Pemurus Luar Banjarmasin Timur, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pemurus Luar;Gedung_Kelurahan_Pemurus_Luar
Banjarmasin Utara;Kuin Utara;-3.32;115.44;Jl. Hksn No.113, Alalak Sel., Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70127;Kantor Kelurahan Kuin Utara Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kelurahan Kuin Utara;Gedung_Kelurahan_Kuin_Utara
Banjarmasin Utara;Pangeran;-3.32;115.44;Jl. Perdagangan No.206, Pangeran, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70124;Kantor Kelurahan Pangeran Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Pangeran;Gedung_Kelurahan_Pangeran
Banjarmasin Utara;Sungai Miai;-3.32;115.44;Jl. Cendana I No.9 12, Sungai Miai, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70123;Kantor Kelurahan Sungai Miai Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Sungai Miai;Gedung_Kelurahan_Sungai_Miai
Banjarmasin Utara;Antasan Kecil Timur;-3.32;115.44;Gg. Jamaluddin-1 No.97, Surgi Mufti, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70123;Kantor Kelurahan Antasan Kecil Timur Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Antasan Kecil Timur;Gedung_Kelurahan_Antasan_Kecil_Timur
Banjarmasin Utara;Surgi Mufti;-3.32;115.44;Jl. Jahri Saleh No.RT.19, Surgi Mufti, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70122;Kantor Kelurahan Surgi Mufti Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Surgi Mufti;Gedung_Kelurahan_Surgi_Mufti
Banjarmasin Utara;Sungai Jingah;-3.3088194;114.5688088;MJR3+FWH, Jl. Jahri Saleh, Sungai Jingah, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70122;Kantor Kelurahan Sungai Jingah Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.3088194,114.5688088;Kantor Lurah Sei Jingah;Gedung_Kelurahan_Sungai_Jingah
Banjarmasin Utara;Alalak Utara;-3.32;115.44;Jl. Alalak Utara gang kelurahan No.RT.14, Alalak Utara, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70125;Kantor Kelurahan Alalak Utara Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Alalak Utara;Gedung_Kelurahan_Alalak_Utara
Banjarmasin Utara;Alalak Selatan;-3.32;115.44;PH7C+GF8, Jl. Hksn, Alalak Sel., Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70127;Kantor Kelurahan Alalak Selatan Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Alalak Selatan;Gedung_Kelurahan_Alalak_Selatan
Banjarmasin Utara;Alalak Tengah;-3.32;115.44;PHG9+M3C, Jl. Alalak Tengah, Alalak Tengah, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70126;Kantor Kelurahan Alalak Tengah Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Kelurahan Alalak Tengah;Gedung_Kelurahan_Alalak_Tengah
Banjarmasin Utara;Sungai Andai;-3.32;115.44;Jl. Padat Karya No.9, Sungai Jingah, Kec. Banjarmasin Utara, Kota Banjarmasin, Kalimantan Selatan 70122;Kantor Kelurahan Sungai Andai Banjarmasin Utara, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Lurah Sungai Andai;Gedung_Kelurahan_Sungai_Andai
Kusan Hilir;Kota Pagatan;-3.6081905;115.9259327;;Kantor Kelurahan Kota Pagatan Kusan Hilir, Kalimantan Selatan;https://www.google.com/maps?q=-3.6081905,115.9259327;Kota Pagatan;Gedung_Kelurahan_Kota_Pagatan
Pulau Sembilan;Tengah;-3.2377744;116.1912262;Q66G+VWR, Jl. Pattimura, Kotabaru Tengah, Kec. Pulau Laut Utara, Kab. Kotabaru, Kalimantan Selatan 72111;Kantor Kelurahan Tengah Pulau Sembilan, Kalimantan Selatan;https://www.google.com/maps?q=-3.2377744,116.1912262;Kantor Kelurahan Kotabaru Tengah;Gedung_Kelurahan_Tengah
Karang Bintang;Rejowinangun;-3.32;115.44;JR3H+6G5, Rejo Winangun, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72272;Kantor Kelurahan Rejowinangun Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Rejowinangun;Gedung_Kelurahan_Rejowinangun
Karang Bintang;Pematang Ulin;-3.32;115.44;Pematang Ulin, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211;Kantor Kelurahan Pematang Ulin Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Pematang Ulin;Gedung_Kelurahan_Pematang_Ulin
Karang Bintang;Karang Bintang;-3.3995716;115.8715328;JW25+52G, Unnamed Road, Karang Bintang, Tanah Bumbu Regency, South Kalimantan 72273;Kantor Kelurahan Karang Bintang Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.3995716,115.8715328;KANTOR DESA KARANG BINTANG;Gedung_Kelurahan_Karang_Bintang
Karang Bintang;Batulicin Irigasi;-3.3131013;115.8749768;MWP6+QC2, Unnamed Road, Batulicin Irigasi, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211;Kantor Kelurahan Batulicin Irigasi Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.3131013,115.8749768;Kantor Desa Batulicin Irigasi;Gedung_Kelurahan_Batulicin_Irigasi
Karang Bintang;Pandan Sari;-3.32;115.44;JVQ3+XVC, Jl. Melati, RT.13, Pandan Sari, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72273;Kantor Kelurahan Pandan Sari Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA PANDANSARI;Gedung_Kelurahan_Pandan_Sari
Karang Bintang;Sela Selilau;-3.3632692;115.8317676;JVP9+M4W, Sela Selilau, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72273;Kantor Kelurahan Sela Selilau Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.3632692,115.8317676;Kantor Desa Selaselilau Kecamatan Karang Bintang;Gedung_Kelurahan_Sela_Selilau
Karang Bintang;Manunggal;-3.32;115.44;MW5J+H8R, Manunggal, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211;Kantor Kelurahan Manunggal Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Manunggal;Gedung_Kelurahan_Manunggal
Karang Bintang;Maju Sejahtera;-3.3226443;115.8447102;Jl. Transmigrasi No.Rt/Rw. 03/02, Dusun I, Harapan Maju, Karang Bintang, Tanah Bumbu Regency, South Kalimantan 72273;Kantor Kelurahan Maju Sejahtera Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.3226443,115.8447102;Kantor Kepala Desa Maju Sejahtera Kec. Karang Bintang;Gedung_Kelurahan_Maju_Sejahtera
Karang Bintang;Sumber Wangi;-3.3769948;115.8362992;Jl.Kapuas No.rt 05, Dusun II, Sumber Wangi, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72278;Kantor Kelurahan Sumber Wangi Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.3769948,115.8362992;Kantor Kepala Desa Sumber Wangi;Gedung_Kelurahan_Sumber_Wangi
Karang Bintang;Madu Retno;-3.32;115.44;PW42+4F4, Madu Retno, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211;Kantor Kelurahan Madu Retno Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Madu Retno;Gedung_Kelurahan_Madu_Retno
Karang Bintang;Karang Rejo;-3.32;115.44;HRXG+H45, Unnamed Road, Rejo Winangun, Karang Bintang, Tanah Bumbu Regency, South Kalimantan 72272;Kantor Kelurahan Karang Rejo Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Karang Rejo;Gedung_Kelurahan_Karang_Rejo
Karang Bintang;Karang Nunggal;-3.32;115.44;JWXP+M49, Jl. Mahoni, RT.02/RW.Dusun Kenari, Desa Karang NunggalKec, Kec. Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211;Kantor Kelurahan Karang Nunggal Karang Bintang, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Karang Nunggal Kec. Karang Bintang Kab. Tanah Bumbu;Gedung_Kelurahan_Karang_Nunggal
Sampanahan;Sepapah;-2.7293671;116.0887988;;Kantor Kelurahan Sepapah Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.7293671,116.0887988;Sepapah;Gedung_Kelurahan_Sepapah
Sampanahan;Banjarsari;-2.6984364;116.1498293;852P+J9C, Banjarsari, Kec. Sampanahan, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Banjarsari Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.6984364,116.1498293;kantor Desa Banjarsari;Gedung_Kelurahan_Banjarsari
Sampanahan;Sungai Betung;-3.32;115.44;8762+X85, Sungai Betung, Kec. Sampanahan, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Sungai Betung Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA SUNGAI BETUNG;Gedung_Kelurahan_Sungai_Betung
Sampanahan;Sampanahan Hilir;-3.32;115.44;9673+QXR, Sampanahan Hilir, Sampanahan, Sampanahan Hilir, Kota Baru, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Sampanahan Hilir Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sampanahan Hilir;Gedung_Kelurahan_Sampanahan_Hilir
Sampanahan;Sukamaju;-2.6633546;116.1509753;85PP+MR2, Sukamaju, Kec. Sampanahan, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Sukamaju Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.6633546,116.1509753;Kantor Desa Sukamaju;Gedung_Kelurahan_Sukamaju
Sampanahan;Sampanahan;-2.6355046;116.1688271;9673+QXR, Sampanahan Hilir, Sampanahan, Sampanahan Hilir, Kota Baru, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Sampanahan Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.6355046,116.1688271;Kantor Desa Sampanahan Hilir;Gedung_Kelurahan_Sampanahan
Sampanahan;Gunung Batu Besar;-3.32;115.44;97GV+FMM, Gn. Batu Besar, Kec. Sampanahan, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Gunung Batu Besar Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA GUNUNG BATU BESAR;Gedung_Kelurahan_Gunung_Batu_Besar
Sampanahan;Basuang;-2.5976979;116.2623041;;Kantor Kelurahan Basuang Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.5976979,116.2623041;Basuang;Gedung_Kelurahan_Basuang
Sampanahan;Papaan;-2.6218915;116.2601826;97HW+6FR, Papaan, Kec. Sampanahan, Kab. Kotabaru, Kalimantan Selatan 72166;Kantor Kelurahan Papaan Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.6218915,116.2601826;Kantor Desa Papaan;Gedung_Kelurahan_Papaan
Sampanahan;Rampa Manunggul;-2.5370301;116.1562017;;Kantor Kelurahan Rampa Manunggul Sampanahan, Kalimantan Selatan;https://www.google.com/maps?q=-2.5370301,116.1562017;Rampa Manunggul;Gedung_Kelurahan_Rampa_Manunggul
Satui;Sungai Cuka;-3.32;115.44;59W7+VX8, Sungai Cuka, Kec. Satui, Kabupaten Tanah Bumbu, Kalimantan Selatan 72275;Kantor Kelurahan Sungai Cuka Satui, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;KANTOR DESA SUNGAI CUKA Tanah Bumbu;Gedung_Kelurahan_Sungai_Cuka
Satui;Sejahtera Mulia;-3.32;115.44;79R2+7QF, Bukit Baru, Kec. Satui, Kabupaten Tanah Bumbu, Kalimantan Selatan 72275;Kantor Kelurahan Sejahtera Mulia Satui, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Sejahtera Mulia;Gedung_Kelurahan_Sejahtera_Mulia
Satui;Jombang;-3.32;115.44;7CW5+53G, Jombang, Kec. Satui, Kabupaten Tanah Bumbu, Kalimantan Selatan 72275;Kantor Kelurahan Jombang Satui, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Jombang;Gedung_Kelurahan_Jombang
Satui;Sungai Danau;-3.778043;115.3677615;6CC3+QGM, Jl. Batulicin - Pelaihari, Sungai Danau, Kec. Satui, Kabupaten Tanah Bumbu, Kalimantan Selatan 72275;Kantor Kelurahan Sungai Danau Satui, Kalimantan Selatan;https://www.google.com/maps?q=-3.778043,115.3677615;KANTOR DESA SUNGAI DANAU;Gedung_Kelurahan_Sungai_Danau
Satui;Satui Timur;-3.32;115.44;6C9G+HHR, Sungai Danau, Kec. Satui, Kabupaten Tanah Bumbu, Kalimantan Selatan 72275;Kantor Kelurahan Satui Timur Satui, Kalimantan Selatan;https://www.google.com/maps?q=-3.32,115.44;Kantor Desa Satui Timur;Gedung_Kelurahan_Satui_Timur
